ItemCode,revenue,cost,profit,profit_weight,total_sales_qty,sale_days_total,last_sale_date,total_return_qty,sale_days_180,sale_days_365,avg_daily_sales_180,net_qty,days_since_last_sale,return_ratio,profit_percentile,forecast_28d_validation,forecast_28d_evaluation,forecast_56d_total,avg_forecast_per_day,model_disagreement,disagreement_v6_v2_56d,profit_segment,demand_class,return_heavy,assumed_current_stock,forecast_during_lead_time,safety_stock_demand,projected_stock_after_lead_time,stockout_flag,reorder_qty,overstock_flag,reliability_tag,risk_level,recommended_action,priority_level,reason_codes
SKU-11349,14597154,12808270.0,1788884.0,1788884.0,158.0,18,2025-09-04,0.0,1,1,0.011111111111111112,158.0,1,0.0,0.5850237916353619,0.048896000000000016,0.008516,0.05741200000000002,0.001025214285714286,0.0,0.0002480000000000017,Medium Profit,Intermittent,False,0.021529500000000007,0.014353000000000005,0.007176500000000002,0.007176500000000002,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 sale days in last 180 days | Stable model agreement
SKU-11183,2280000,1856000.0,424000.0,424000.0,32.0,5,2021-09-04,0.0,0,0,0.0,32.0,1462,0.0,0.3582832456799399,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1462 days ago
SKU-11328,3502259,1819353.0,1682906.0,1682906.0,74.0,11,2023-07-28,0.0,0,0,0.0,74.0,770,0.0,0.5746932131229652,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 770 days ago
SKU-11343,1299883,1331569.0,-31686.0,0.0,48.0,7,2022-11-04,0.0,0,0,0.0,48.0,1036,0.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1036 days ago
SKU-11345,3041200,2449898.0,591302.0,591302.0,74.0,9,2025-09-04,0.0,1,1,0.05555555555555555,74.0,1,0.0,0.4095917856248435,0.24461999999999995,0.04256399999999999,0.28718399999999994,0.005128285714285713,0.0,0.0007200000000000002,Low Profit,Intermittent,False,0.10769399999999997,0.07179599999999998,0.03589799999999999,0.035897999999999985,True,1.3877787807814457e-17,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 sale days in last 180 days | Stable model agreement
SKU-11338,11399992,8494144.0,2905848.0,2905848.0,355.0,18,2022-05-16,0.0,0,0,0.0,355.0,1208,0.0,0.6642248935637365,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1208 days ago
SKU-11341,16549596,13328140.0,3221456.0,3221456.0,227.0,35,2022-08-16,17.0,0,0,0.0,210.0,1116,0.07488986784140969,0.681442524417731,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1116 days ago
SKU-11339,7277035,6120834.0,1156201.0,1156201.0,195.0,16,2022-11-03,0.0,0,0,0.0,195.0,1037,0.0,0.51427498121713,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1037 days ago
SKU-11340,5111000,4002068.0,1108932.0,1108932.0,144.0,11,2022-07-16,0.0,0,0,0.0,144.0,1147,0.0,0.5069496619083396,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1147 days ago
SKU-11337,11354648,8299310.0,3055338.0,3055338.0,266.0,12,2022-05-16,0.0,0,0,0.0,266.0,1208,0.0,0.6724893563736539,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1208 days ago
SKU-11333,30927504,24244274.0,6683230.0,6683230.0,730.0,39,2022-11-04,5.0,0,0,0.0,725.0,1036,0.00684931506849315,0.7899449035812672,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1036 days ago
SKU-11344,11156840,10230640.0,926200.0,926200.0,178.0,12,2023-11-14,0.0,0,0,0.0,178.0,661,0.0,0.4804032056098172,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 661 days ago
SKU-11336,9106432,6934494.0,2171938.0,2171938.0,209.0,23,2022-10-06,0.0,0,0,0.0,209.0,1065,0.0,0.6158276984723265,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1065 days ago
SKU-11197,56453453,44112920.0,12340533.0,12340533.0,1306.0,49,2023-07-28,0.0,0,0,0.0,1306.0,770,0.0,0.8670172802404207,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 770 days ago
SKU-11196,6341075,5260215.0,1080860.0,1080860.0,100.0,6,2022-05-17,0.0,0,0,0.0,100.0,1207,0.0,0.5034435261707989,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1207 days ago
SKU-11332,12914104,9305007.0,3609097.0,3609097.0,424.0,20,2022-05-16,0.0,0,0,0.0,424.0,1208,0.0,0.699411470072627,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1208 days ago
SKU-11200,13298011,10672456.0,2625555.0,2625555.0,202.0,18,2022-05-28,1.0,0,0,0.0,201.0,1196,0.0049504950495049506,0.6478211870773855,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1196 days ago
SKU-11213,7773400,6175535.0,1597865.0,1597865.0,144.0,13,2022-06-01,0.0,0,0,0.0,144.0,1192,0.0,0.5664287503130478,0.0,0.0,0.0,0.0,0.0,0.0005999999999999998,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1192 days ago
SKU-11214,10044094,9356638.0,687456.0,687456.0,210.0,22,2024-08-14,0.0,0,0,0.0,210.0,387,0.0,0.43388429752066116,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 387 days ago
SKU-11163,50619187,45175200.0,5443987.0,5443987.0,923.0,124,2024-02-24,13.0,0,0,0.0,910.0,559,0.014084507042253521,0.7608314550463311,0.0,0.0,0.0,0.0,0.0,0.0004920000000000202,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 559 days ago
SKU-11348,9781668,7345613.0,2436055.0,2436055.0,217.0,10,2023-02-06,0.0,0,0,0.0,217.0,942,0.0,0.6348610067618332,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 942 days ago
SKU-11174,6120540,6019200.0,101340.0,101340.0,93.0,5,2024-08-15,0.0,0,0,0.0,93.0,386,0.0,0.19509140996744304,0.0,0.0,0.0,0.0,0.0,0.04729758319197151,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 386 days ago
SKU-11170,8182000,6656000.0,1526000.0,1526000.0,64.0,9,2021-11-18,0.0,0,0,0.0,64.0,1387,0.0,0.5581016779363887,0.0,0.0,0.0,0.0,0.0,0.0002440000000000029,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1387 days ago
SKU-11335,809383,539852.0,269531.0,269531.0,15.0,3,2022-05-16,0.0,0,0,0.0,15.0,1208,0.0,0.2972702228900576,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1208 days ago
SKU-11175,5270500,4814000.0,456500.0,456500.0,83.0,3,2022-02-10,0.0,0,0,0.0,83.0,1303,0.0,0.370022539444027,0.0,0.0,0.0,0.0,0.0,0.009188000000000002,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1303 days ago
SKU-11166,59811124,55145160.0,4665964.0,4665964.0,799.0,106,2024-05-28,2.0,0,0,0.0,797.0,465,0.0025031289111389237,0.736977210117706,0.0,0.0,0.0,0.0,0.0,0.0008920000000000004,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 465 days ago
SKU-11190,3286235,3370003.0,-83768.0,0.0,66.0,13,2025-07-05,0.0,1,1,0.005555555555555556,66.0,62,0.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 sale days in last 180 days | Stable model agreement
SKU-11164,54739213,49544409.0,5194804.0,5194804.0,658.0,113,2023-11-15,3.0,0,0,0.0,655.0,660,0.004559270516717325,0.7537565740045079,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 660 days ago
SKU-11186,10341470,9793881.0,547589.0,547589.0,147.0,9,2025-07-04,0.0,1,1,0.016666666666666666,147.0,63,0.0,0.3986351114450288,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 sale days in last 180 days | Stable model agreement
SKU-11167,12339010,11274473.0,1064537.0,1064537.0,171.0,28,2024-10-16,0.0,0,2,0.0,171.0,324,0.0,0.5008765339343851,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 324 days ago
SKU-11193,3009409,2838150.0,171259.0,171259.0,44.0,9,2023-11-14,0.0,0,0,0.0,44.0,661,0.0,0.2437390433258202,0.0,0.0,0.0,0.0,0.0,0.009936,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 661 days ago
SKU-11173,7364576,7121430.0,243146.0,243146.0,103.0,9,2024-05-28,0.0,0,0,0.0,103.0,465,0.0,0.2852491860756324,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 465 days ago
SKU-11171,10761124,9153660.0,1607464.0,1607464.0,146.0,22,2022-05-21,0.0,0,0,0.0,146.0,1203,0.0,0.5674305033809166,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1203 days ago
SKU-11180,7653422,7503450.0,149972.0,149972.0,103.0,7,2024-08-14,0.0,0,0,0.0,103.0,387,0.0,0.22890057600801403,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 387 days ago
SKU-11165,5811177,3616959.0,2194218.0,2194218.0,88.0,25,2022-08-10,0.0,0,0,0.0,88.0,1122,0.0,0.6178938141748059,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1122 days ago
SKU-11203,4341224,3703320.0,637904.0,637904.0,101.0,15,2022-11-04,1.0,0,0,0.0,100.0,1036,0.009900990099009901,0.42104933633859254,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1036 days ago
SKU-11172,8186393,7837280.0,349113.0,349113.0,105.0,23,2024-03-02,1.0,0,0,0.0,104.0,552,0.009523809523809525,0.3316428750313048,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 552 days ago
SKU-11131,1440987532,1090251349.0,350736183.0,350736183.0,3895.0,94,2025-01-21,0.0,0,1,0.0,3895.0,227,0.0,0.9971825694966191,0.0,0.0,0.0,0.0,0.0,0.0,High Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Manual review required,P1 — Urgent Review,Dormant SKU — no sale in last 180 days | Last sale was 227 days ago | High profit SKU: top 10%
SKU-10120,2927287431,2372805215.0,554482216.0,554482216.0,6752.0,329,2023-08-25,0.0,0,0,0.0,6752.0,742,0.0,0.9988730277986476,0.0,0.0,0.0,0.0,0.0,0.0,High Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Manual review required,P1 — Urgent Review,Dormant SKU — no sale in last 180 days | Last sale was 742 days ago | High profit SKU: top 10%
SKU-10118,421254990,358631553.0,62623437.0,62623437.0,4042.0,73,2025-07-24,150.0,1,1,0.005555555555555556,3892.0,43,0.03711034141514102,0.9706361131980966,0.0,0.0,0.0,0.0,0.0,0.0,High Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 sale days in last 180 days | High profit SKU: top 10% | Stable model agreement
SKU-11138,1584097135,1264901194.0,319195941.0,319195941.0,5673.0,108,2023-01-13,0.0,0,0,0.0,5673.0,966,0.0,0.9966816929626847,0.0,0.0,0.0,0.0,0.0,0.0,High Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Manual review required,P1 — Urgent Review,Dormant SKU — no sale in last 180 days | Last sale was 966 days ago | High profit SKU: top 10%
SKU-10532,1807886818,1301776128.0,506110690.0,506110690.0,2839.0,367,2025-07-16,38.0,19,53,1.738888888888889,2801.0,51,0.013384994716449454,0.9986851990984222,0.0,0.0,0.0,0.0,0.0,0.0,High Profit,Frequent,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Normal,Monitor closely,P2 — Monitor Closely,High profit SKU: top 10% | Frequent recent sales | Stable model agreement
SKU-10530,33573069,24319451.0,9253618.0,9253618.0,234.0,17,2023-06-13,0.0,0,0,0.0,234.0,815,0.0,0.8345855246681693,0.0,0.0,0.0,0.0,0.0,0.002791999999999989,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 815 days ago
SKU-10114,248968947,204681489.0,44287458.0,44287458.0,2127.0,57,2022-06-30,0.0,0,0,0.0,2127.0,1163,0.0,0.9586150763836714,0.0,0.0,0.0,0.0,0.0,0.0,High Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Manual review required,P1 — Urgent Review,Dormant SKU — no sale in last 180 days | Last sale was 1163 days ago | High profit SKU: top 10%
SKU-10116,3011855110,2475063547.0,536791563.0,536791563.0,6087.0,341,2024-11-05,62.0,0,11,0.0,6025.0,304,0.01018564153113192,0.9988104182319059,0.0,0.0,0.0,0.0,0.0,0.0,High Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Manual review required,P1 — Urgent Review,Dormant SKU — no sale in last 180 days | Last sale was 304 days ago | High profit SKU: top 10%
SKU-11195,7224351,7082920.0,141431.0,141431.0,130.0,23,2025-08-15,0.0,2,3,0.016666666666666666,130.0,21,0.0,0.22376659153518658,0.04452400000000001,0.0037320000000000014,0.04825600000000001,0.0008617142857142859,0.0,0.009351999999999971,Low Profit,Intermittent,False,0.018096000000000004,0.012064000000000002,0.006032000000000001,0.006032000000000003,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 2 sale days in last 180 days | Stable model agreement
SKU-11208,1428020,1682520.0,-254500.0,0.0,22.0,5,2024-08-14,0.0,0,0,0.0,22.0,387,0.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 387 days ago
SKU-11194,13146081,11748960.0,1397121.0,1397121.0,239.0,43,2024-01-15,2.0,0,0,0.0,237.0,599,0.008368200836820083,0.5428875532181318,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 599 days ago
SKU-11212,6484761,6112910.0,371851.0,371851.0,137.0,15,2025-09-04,0.0,2,2,0.044444444444444446,137.0,1,0.0,0.3407212622088655,0.27624000000000004,0.036716,0.312956,0.005588500000000001,0.0,0.0,Low Profit,Intermittent,False,0.11735850000000002,0.078239,0.0391195,0.039119500000000015,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 2 sale days in last 180 days | Stable model agreement
SKU-11211,4481820,3512054.0,969766.0,969766.0,84.0,13,2022-10-27,0.0,0,0,0.0,84.0,1044,0.0,0.48678938141748057,0.0,0.0,0.0,0.0,0.0,0.041269077931610276,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1044 days ago
SKU-11560,297810601,264857467.0,32953134.0,32953134.0,969.0,76,2023-12-05,0.0,0,0,0.0,969.0,640,0.0,0.9426496368645129,0.0,0.0,0.0,0.0,0.0,0.0,High Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Manual review required,P1 — Urgent Review,Dormant SKU — no sale in last 180 days | Last sale was 640 days ago | High profit SKU: top 10%
SKU-11557,1205757525,1134015640.0,71741885.0,71741885.0,3050.0,162,2025-08-28,43.0,26,53,3.2055555555555557,3007.0,8,0.014098360655737704,0.9750813924367643,36.630728000000005,10.053716,46.684444000000006,0.8336507857142859,0.0,0.0,High Profit,Frequent,False,17.5066665,11.671111000000002,5.835555500000001,5.8355555,True,0.0,False,High Reliability,High Risk,Prioritize replenishment,P1 — Urgent Review,High profit SKU: top 10% | Frequent recent sales | Stable model agreement
SKU-11137,141977567,135993000.0,5984567.0,5984567.0,429.0,17,2022-10-14,0.0,0,0,0.0,429.0,1057,0.0,0.7745429501627848,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 1057 days ago
SKU-11136,51670952,49155141.0,2515811.0,2515811.0,810.0,9,2023-11-06,0.0,0,0,0.0,810.0,669,0.0,0.6395567242674681,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 669 days ago
SKU-11116,6534363,5280000.0,1254363.0,1254363.0,20.0,1,2021-04-05,0.0,0,0,0.0,20.0,1614,0.0,0.5274229902329076,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 1614 days ago
SKU-07686,2056364,1252000.0,804364.0,804364.0,4.0,1,2021-04-05,0.0,0,0,0.0,4.0,1614,0.0,0.45717505634861005,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 1614 days ago
